,mitocore,293,mitoparp,293 + high NAD,mitoparp + high NAD,293 + low NAD,mitoparp + low NAD,subsystem
r0760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0761,-0.2442857142857143,0.0,-0.24428571428571427,0.0,-0.2442857142857142,0.0,-0.17932067199245907,FA synthesis - cytosolic
r0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0763,-0.24428571428571427,0.0,-0.24428571428571424,0.0,-0.2442857142857143,0.0,-0.1793206719924573,FA synthesis - cytosolic
r0764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0765,-0.24428571428571427,0.0,-0.24428571428571427,0.0,-0.24428571428571427,0.0,-0.17932067199245885,FA synthesis - cytosolic
r0766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0767,-0.24428571428571427,0.0,-0.24428571428571433,0.0,-0.24428571428571427,0.0,-0.17932067199245721,FA synthesis - cytosolic
r0768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0769,-0.24428571428571427,0.0,-0.24428571428571433,0.0,-0.24428571428571427,0.0,-0.17932067199245721,FA synthesis - cytosolic
r0770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0771,-0.24428571428571424,0.0,-0.24428571428571433,0.0,-0.24428571428571427,0.0,-0.1793206719924576,FA synthesis - cytosolic
r0772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FA synthesis - cytosolic
r0773,-0.24428571428571424,0.0,-0.24428571428571466,0.0,-0.24428571428571422,0.0,-0.1793206719924575,FA synthesis - cytosolic
r0791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fatty acid elongation in mitochondria
r0817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Biomarkers
r0829,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
r0830,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
r0830B_MitoCore,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
r0838B_MitoCore,-26.255154467151044,-26.250515224690567,-26.22855443385182,-26.25051522469162,-26.2285544338517,-18.614411313270544,-17.358377348352704,Mitochondrial transport - diffusion / artificial
r0899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
r0913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised
r0917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised
r0917b_MitoCore,-74.66030486539546,-74.64694384710916,-74.65281676949104,-74.64694384710924,-74.65281676949114,-52.957200406397156,-49.20413094057981,Mitochondrial transporters - characterised
r0940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
r0941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transport - diffusion / artificial
r0942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - alternative fuels
r0942b_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - alternative fuels
r0962B_MitoCore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
r1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
r1088,-1.9179999999999997,-1.9179999999999837,-1.9179999999999955,-1.9179999999999988,-1.9180000000001094,-1.1541747364954986,-1.414376454648155,Boundary Conditions - Biomarkers
r1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Threonine and Methionine degradation
r1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Threonine degradation
r1423,-0.3101086423609414,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Misc
r1427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - characterised
r1434,-414.7784714744133,-414.7042435950463,-414.73687094161534,-414.70424359504835,-414.73687094161835,-294.903825908289,-273.355283003228,Mitochondrial transporters - uncharacterised
r1435,-0.3589999999998964,-0.13233333333328057,-0.3429999999998964,-0.13233333333329886,-0.3430000000000025,-0.0715163120567376,-0.1853659574468086,Mitochondrial transporters - uncharacterised
r1436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
r1437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
r1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
r1446,0.27743934234113377,0.28545906339708715,0.2805257782477244,0.2854590633970877,0.2805257782477241,0.24620059579128067,0.20947124335956221,FA metabolism
r1447,0.27615281967969013,0.2841725407356587,0.2792392555862951,0.28417254073565784,0.27923925558629503,0.24491407312985192,0.20818472069813368,FA metabolism
r1448,0.2761528196797033,0.28417254073565873,0.2792392555862953,0.2841725407356588,0.2792392555862949,0.2449140731298522,0.20818472069813368,FA metabolism
r1450,0.2761528196797053,0.284172540735659,0.2792392555862952,0.28417254073565856,0.27923925558629503,0.24491407312985192,0.20818472069813368,FA metabolism
r1451,0.27615281967966393,0.2841725407356589,0.2792392555862953,0.2841725407356588,0.279239255586295,0.2449140731298522,0.20818472069813368,FA metabolism
r1455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitochondrial transporters - uncharacterised
r1512,-0.08887500000000001,0.0,0.0,0.0,0.0,0.0,0.0,Boundary Conditions - Biomarkers
r2398B_MitoCore,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
r2402B_MitoCore,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,Mitochondrial transporters - characterised
r2435,0.27615281967971267,0.2841725407356588,0.2792392555862953,0.28417254073565784,0.27923925558629414,0.2449140731298522,0.20818472069813512,Carnitine shuttle
r2525,-0.33000000000006546,-0.322,-0.322,-0.322,-0.32199999999999684,-0.26129106630862076,-0.2612910663086189,Boundary conditions - nonessential amino acids
r2526,-0.3385,-0.3265,-0.3265,-0.3265,-0.3264999999999931,-0.26529106630861926,-0.2652910663086193,Boundary conditions - nonessential amino acids
r2532,-0.31999999999999545,-0.312,-0.3119999999999996,-0.312,-0.3120000000001042,-0.2512910663086193,-0.2512910663086174,Boundary conditions - nonessential amino acids
r2534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boundary conditions - essential amino acids
