,mitocore,293,mitoparp,293 + high NAD,mitoparp + high NAD,293 + low NAD,mitoparp + low NAD,subsystem
r0645,0.008,0.0,0.0,0.0,0.0,0.0,0.0,Tryptophan Metabolism 
2OXOADPTmC_MitoCore,37.33015243269777,,,,,,,Tryptophan Metabolism 
TYRTA,0.023,0.023,0.023,0.023,0.023,0.0228588235294118,0.0228588235294118,Tyrosine degradation
FUMAC,0.023,0.0229999999999999,0.023,0.023,0.023,0.0228588235294117,0.0228588235294118,Tyrosine degradation
34HPPOR,0.023,0.0229999999999999,0.023,0.023,0.023,0.0228588235294117,0.0228588235294118,Tyrosine degradation
HGNTOR,0.023,0.0229999999999999,0.023,0.023,0.023,0.0228588235294117,0.0228588235294118,Tyrosine degradation
MACACI,0.023,0.0229999999999999,0.023,0.023,0.023,0.0228588235294117,0.0228588235294118,Tyrosine degradation
TYRTB_MitoCore,0.3299999999999953,0.322,0.322,0.3219999999999944,0.322,0.2612910663086193,0.2612910663086197,Tyrosine degradation
ARGN,0.3369999999999955,0.329000000000109,0.329,0.329,0.329,0.2682910663086192,0.268291066308619,Urea Cycle
ARGNm,0.3369999999999955,0.329000000000102,0.329,0.329,0.329,0.2682910663086199,0.2682910663086186,Urea Cycle
ARGSL,0.3299999999999956,0.3220000000001019,0.322,0.322,0.322,0.261291066308619,0.2612910663086192,Urea Cycle
ARGSS,0.3299999999999956,0.3220000000001019,0.322,0.322,0.322,0.261291066308619,0.2612910663086192,Urea Cycle
3HBCOAHLm,0.011,0.011,0.0109999999999982,0.011,0.011,0.0024161849710982,0.0024161849710983,Valine degradation
OIVD2m,0.011,0.011,0.011,0.0110000000000001,0.011,0.0024161849711967,0.0024161849710977,Valine degradation
r0560,0.011,0.011,0.011,0.0110000000000001,0.011,0.0024161849711967,0.0024161849710977,Valine degradation
ECOAH12m,0.011,0.011,0.011,0.0110000000000001,0.011,0.0024161849711967,0.0024161849710977,Valine degradation
VALTAm,0.011,0.011,0.011,0.011,0.011,0.0024161849711967,0.0024161849710977,Valine degradation
HIBDm,0.011,0.011,0.0109999999999982,0.011,0.011,0.0024161849710982,0.0024161849710983,Valine degradation
EX_2hb_e,0.016999999999999,,,,,,,
EX_HC00250_e,0.0060000000000096,,,,,,,
EX_ac_e,0.01,,,,,,,
EX_acac_e,0.0,,,,,,,
EX_akg_e,1.918,,,,,,,
EX_ala_B_e,0.0,,,,,,,
EX_ala_L_e,0.3199999999999994,,,,,,,
EX_arg_L_e,0.1053333333333333,,,,,,,
EX_argsuc_e,0.1123333333333333,,,,,,,
EX_asn_L_e,0.3199999999999999,,,,,,,
EX_asp_L_e,0.1759999999999999,,,,,,,
EX_bhb_e,0.0,,,,,,,
EX_bilirub_e,0.088875,,,,,,,
EX_biomass_e,100.89230387215603,,,,,,,
EX_but_e,0.0,,,,,,,
EX_chol_e,3.089328909524261,,,,,,,
EX_cit_e,1.918,,,,,,,
EX_citr_L_e,0.1649999999999925,,,,,,,
EX_co2_e,18.39426086956522,,,,,,,
EX_co_e,0.088875,,,,,,,
EX_creat_e,0.0,,,,,,,
EX_cyan_e,0.0,,,,,,,
EX_cys_L_e,0.0049999999999954,,,,,,,
EX_etoh_e,0.0,,,,,,,
EX_fe2_e,0.0,,,,,,,
EX_fol_e,0.0,,,,,,,
EX_for_e,0.008,,,,,,,
EX_fum_e,1.9179999999999988,,,,,,,
EX_glc_D_e,0.0,,,,,,,
EX_gln_L_e,0.3299999999999954,,,,,,,
EX_glu_L_e,0.3299999999999864,,,,,,,
EX_gly_e,0.702,,,,,,,
EX_glyc_e,1.109750000000003,,,,,,,
EX_h2o_e,17.896082317073166,,,,,,,
EX_h_e,3.480959643377488,,,,,,,
EX_hco3_e,0.0,,,,,,,
EX_hdca_e,-0.2755746967857124,,,,,,,
EX_his_L_e,0.0,,,,,,,
EX_icit_e,1.918,,,,,,,
EX_ile_L_e,0.0,,,,,,,
EX_lac_L_e,2.4550000000000063,,,,,,,
EX_leu_L_e,0.0,,,,,,,
EX_lys_L_e,0.0,,,,,,,
EX_mal_L_e,1.918,,,,,,,
EX_mercplac_e,0.0059999999999954,,,,,,,
EX_met_L_e,0.0,,,,,,,
EX_nad_e,0.0,,,,,,,
EX_nadh_e,0.0,,,,,,,
EX_nh4_e,0.4059999999999955,,,,,,,
EX_no_e,0.3299999999999954,,,,,,,
EX_o2_e,-15.647999322415632,,,,,,,
EX_oaa_e,1.918000000000002,,,,,,,
EX_pchol_hs_e,0.0,,,,,,,
EX_pcreat_e,0.0,,,,,,,
EX_pe_hs_e,0.0,,,,,,,
EX_phe_L_e,0.0,,,,,,,
EX_pi_e,0.0,,,,,,,
EX_ppa_e,1.9499999999999948,,,,,,,
EX_pro_L_e,0.3259999999999955,,,,,,,
EX_ps_hs_e,0.0,,,,,,,
EX_ser_L_e,0.3385,,,,,,,
EX_so3_e,0.0059999999999954,,,,,,,
EX_succ_e,1.918,,,,,,,
EX_tcynt_e,0.0059999999999954,,,,,,,
EX_thr_L_e,0.0,,,,,,,
EX_trp_L_e,0.0,,,,,,,
EX_tsul_e,0.0059999999999954,,,,,,,
EX_tyr_L_e,0.012,,,,,,,
EX_urea_e,0.3369999999999954,,,,,,,
EX_val_L_e,0.0,,,,,,,
