,mitocore,293,mitoparp,293 + high NAD,mitoparp + high NAD,293 + low NAD,mitoparp + low NAD,subsystem
EX_pe_hs_e,0.0,,,,,,,
EX_phe_L_e,0.0,,,,,,,
EX_pi_e,0.0,,,,,,,
EX_ppa_e,0.0,,,,,,,
EX_pro_L_e,-0.004,,,,,,,
EX_ps_hs_e,0.0,,,,,,,
EX_ser_L_e,-0.017,,,,,,,
EX_so3_e,-0.001,,,,,,,
EX_succ_e,0.0,,,,,,,
EX_tcynt_e,0.0,,,,,,,
EX_thr_L_e,-0.012,,,,,,,
EX_trp_L_e,0.0,,,,,,,
EX_tsul_e,0.001,,,,,,,
EX_tyr_L_e,0.0,,,,,,,
EX_urea_e,0.007,,,,,,,
EX_val_L_e,-0.011,,,,,,,
