EntryID	Organism	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit
23398	Sus scrofa	P33198	1.1.1.42	Km	Mn2+	6.2E-5		5.54E-6	M
23398	Sus scrofa	P33198	1.1.1.42	Vmax				-	-
23398	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	1.0E-4		-	M
23399	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	1.0E-4		-	M
23399	Sus scrofa	P33198	1.1.1.42	Km	Mn2+	2.0E-5		1.46E-6	M
23399	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	0.004		-	M
23399	Sus scrofa	P33198	1.1.1.42	Vmax				-	-
23399	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	1.0E-7	0.01	-	M
23400	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	0.004		-	M
23400	Sus scrofa	P33198	1.1.1.42	Km	Mn2+	5.0E-7		2.0E-8	M
23400	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	1.0E-7	0.01	-	M
23400	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	1.0E-4		-	M
23400	Sus scrofa	P33198	1.1.1.42	Vmax				-	-
23401	Sus scrofa	P33198	1.1.1.42	Vmax				-	-
23401	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	1.0E-7	0.01	-	M
23401	Sus scrofa	P33198	1.1.1.42	Km	Mn2+	2.4E-4		1.2E-5	M
23401	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	0.004		-	M
23401	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	1.0E-4		-	M
23402	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	5.0E-6	0.0025	-	M
23402	Sus scrofa	P33198	1.1.1.42	Vmax				-	-
23402	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	0.004		-	M
23402	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	0.002		-	M
23402	Sus scrofa	P33198	1.1.1.42	Km	NADP+	5.0E-6		1.9E-7	M
23403	Sus scrofa	P33198	1.1.1.42	Km	NADP+	5.0E-6		4.8E-7	M
23403	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	0.004		-	M
23403	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	0.002		-	M
23403	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	5.0E-6	0.0025	-	M
23403	Sus scrofa	P33198	1.1.1.42	Vmax				-	-
23404	Sus scrofa	P33198	1.1.1.42	Vmax				-	-
23404	Sus scrofa	P33198	1.1.1.42	Km	NADP+	1.8E-5		9.6E-7	M
23404	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	0.004		-	M
23404	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	0.002		-	M
23404	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	5.0E-6	0.0025	-	M
23405	Sus scrofa	P33198	1.1.1.42	Vmax				-	-
23405	Sus scrofa	P33198	1.1.1.42	Km	NADP+	6.0E-6		2.6E-7	M
23405	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	0.002		-	M
23405	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	0.004		-	M
23405	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	5.0E-6	0.0025	-	M
23406	Sus scrofa	P33198	1.1.1.42	Vmax				-	-
23406	Sus scrofa	P33198	1.1.1.42	Km	NADP+	1.1E-5		9.3E-7	M
23406	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	5.0E-6	0.0025	-	M
23406	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	0.002		-	M
23406	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	0.004		-	M
23407	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	0.002		-	M
23407	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	1.0E-4		-	M
23407	Sus scrofa	P33198	1.1.1.42	kcat		30.7		0.63	s^(-1)
23407	Sus scrofa	P33198	1.1.1.42	Km	Isocitrate	6.0E-6		4.3E-7	M
23407	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	5.0E-6	0.02	-	M
23407	Sus scrofa	P33198	1.1.1.42	Vmax		6.6E-4		1.36667E-5	mol*s^(-1)*g^(-1)
23407	Sus scrofa	P33198	1.1.1.42	kcat/Km	Isocitrate	5120000.0		-	M^(-1)*s^(-1)
23408	Sus scrofa	P33198	1.1.1.42	Vmax		2.88333333E-5		2.0E-6	mol*s^(-1)*g^(-1)
23408	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	1.0E-4		-	M
23408	Sus scrofa	P33198	1.1.1.42	kcat		1.32		0.09	s^(-1)
23408	Sus scrofa	P33198	1.1.1.42	kcat/Km	Isocitrate	12500.0		-	M^(-1)*s^(-1)
23408	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	0.002		-	M
23408	Sus scrofa	P33198	1.1.1.42	Km	Isocitrate	1.06E-4		2.19E-6	M
23408	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	5.0E-6	0.02	-	M
23409	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	5.0E-6	0.02	-	M
23409	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	0.002		-	M
23409	Sus scrofa	P33198	1.1.1.42	kcat/Km	Isocitrate	1190.0		-	M^(-1)*s^(-1)
23409	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	1.0E-4		-	M
23409	Sus scrofa	P33198	1.1.1.42	Km	Isocitrate	0.0026		1.01E-4	M
23409	Sus scrofa	P33198	1.1.1.42	kcat		3.09		0.08	s^(-1)
23409	Sus scrofa	P33198	1.1.1.42	Vmax		6.63333333E-5		1.66667E-6	mol*s^(-1)*g^(-1)
23410	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	5.0E-6	0.02	-	M
23410	Sus scrofa	P33198	1.1.1.42	Km	Isocitrate	9.0E-6		3.9E-7	M
23410	Sus scrofa	P33198	1.1.1.42	kcat/Km	Isocitrate	3010000.0		-	M^(-1)*s^(-1)
23410	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	0.002		-	M
23410	Sus scrofa	P33198	1.1.1.42	Vmax		5.81666667E-4		1.6E-5	mol*s^(-1)*g^(-1)
23410	Sus scrofa	P33198	1.1.1.42	kcat		27.1		0.74	s^(-1)
23410	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	1.0E-4		-	M
23411	Sus scrofa	P33198	1.1.1.42	concentration	Isocitrate	5.0E-6	0.02	-	M
23411	Sus scrofa	P33198	1.1.1.42	kcat		16.3		0.27	s^(-1)
23411	Sus scrofa	P33198	1.1.1.42	concentration	Mn2+	0.002		-	M
23411	Sus scrofa	P33198	1.1.1.42	Km	Isocitrate	9.9E-4		7.04E-5	M
23411	Sus scrofa	P33198	1.1.1.42	kcat/Km	Isocitrate	16500.0		-	M^(-1)*s^(-1)
23411	Sus scrofa	P33198	1.1.1.42	concentration	NADP+	1.0E-4		-	M
23411	Sus scrofa	P33198	1.1.1.42	Vmax		3.5E-4		5.83333E-6	mol*s^(-1)*g^(-1)
23647	Sus scrofa	P81140	1.3.8.6	concentration	Electron-transferring flavoprotein	2.0E-6		-	M
23647	Sus scrofa	P81140	1.3.8.6	concentration	Glutaryl-CoA	2.67E-4		-	M
23647	Sus scrofa	P81140	1.3.8.6	specific enz. activity		2.0E-5		-	mol*s^(-1)*g^(-1)
23648	Sus scrofa	P81140	1.3.8.6	concentration	Hexanoyl-CoA	2.67E-4		-	M
23648	Sus scrofa	P81140	1.3.8.6	concentration	Electron-transferring flavoprotein	2.0E-6		-	M
23648	Sus scrofa	P81140	1.3.8.6	specific enz. activity		6.0E-6		-	mol*s^(-1)*g^(-1)
23649	Sus scrofa	P81140	1.3.8.6	concentration	Octanoyl-CoA	2.67E-4		-	M
23649	Sus scrofa	P81140	1.3.8.6	concentration	Electron-transferring flavoprotein	2.0E-6		-	M
23649	Sus scrofa	P81140	1.3.8.6	specific enz. activity		2.16666667E-6		-	mol*s^(-1)*g^(-1)
23650	Sus scrofa	P81140	1.3.8.6	specific enz. activity		1.33333333E-6		-	mol*s^(-1)*g^(-1)
23650	Sus scrofa	P81140	1.3.8.6	concentration	Butanoyl-CoA	2.67E-4		-	M
23650	Sus scrofa	P81140	1.3.8.6	concentration	Electron-transferring flavoprotein	2.0E-6		-	M
23651	Sus scrofa	P81140	1.3.8.6	concentration	3-Methylbutanoyl-CoA	2.67E-4		-	M
23651	Sus scrofa	P81140	1.3.8.6	concentration	Electron-transferring flavoprotein	2.0E-6		-	M
23651	Sus scrofa	P81140	1.3.8.6	specific enz. activity		3.33333333E-7		-	mol*s^(-1)*g^(-1)
23652	Sus scrofa	P81140	1.3.8.6	concentration	Enzyme			-	-
23652	Sus scrofa	P81140	1.3.8.6	concentration	Electron-transferring flavoprotein	1.0E-7	2.0E-6	-	M
23652	Sus scrofa	P81140	1.3.8.6	kcat		14.3333333		0.416667	s^(-1)
23652	Sus scrofa	P81140	1.3.8.6	Km	Electron-transferring flavoprotein	1.1E-6		2.0E-7	M
23652	Sus scrofa	P81140	1.3.8.6	concentration	Glutaryl-CoA	3.3E-5		-	M
23653	Sus scrofa	P81140	1.3.8.6	concentration	Glutaryl-CoA	1.0E-6	3.3E-5	-	M
23653	Sus scrofa	P81140	1.3.8.6	concentration	Enzyme			-	-
23653	Sus scrofa	P81140	1.3.8.6	Km	Glutaryl-CoA	3.3E-6		3.0E-7	M
23653	Sus scrofa	P81140	1.3.8.6	concentration	Electron-transferring flavoprotein	2.0E-6		-	M
23653	Sus scrofa	P81140	1.3.8.6	kcat		5.45		1.0	s^(-1)
23654	Sus scrofa	P81140	1.3.8.6	concentration	Enzyme			-	-
23654	Sus scrofa	P81140	1.3.8.6	concentration	Glutaryl-CoA	1.0E-6	3.3E-5	-	M
23654	Sus scrofa	P81140	1.3.8.6	Km	Glutaryl-CoA	5.2E-6		5.0E-7	M
23654	Sus scrofa	P81140	1.3.8.6	concentration	FAD	1.0E-4		-	M
23654	Sus scrofa	P81140	1.3.8.6	kcat		14.1666667		0.416667	s^(-1)
23931	Sus scrofa		1.1.1.59	Vmax		0.008		-	mol*s^(-1)*g^(-1)
23931	Sus scrofa		1.1.1.59	concentration	NAD+	1.0E-5	0.001	-	M
23931	Sus scrofa		1.1.1.59	Km	NAD+	3.4E-4		-	M
23931	Sus scrofa		1.1.1.59	concentration	3-Hydroxypropanoate	0.093		-	M
23932	Sus scrofa		1.1.1.59	Vmax		0.008		-	mol*s^(-1)*g^(-1)
23932	Sus scrofa		1.1.1.59	Km	3-Hydroxypropanoate	0.02		-	M
23932	Sus scrofa		1.1.1.59	concentration	3-Hydroxypropanoate	0.001	1.5	-	M
23932	Sus scrofa		1.1.1.59	concentration	NAD+	0.001		-	M
24258	Sus scrofa	Q8WN98	1.13.99.1	concentration	Enzyme			-	-
24258	Sus scrofa	Q8WN98	1.13.99.1	Km	myo-Inositol	0.0059		-	M
24258	Sus scrofa	Q8WN98	1.13.99.1	concentration	myo-Inositol	5.0E-4	0.05	-	M
24258	Sus scrofa	Q8WN98	1.13.99.1	kcat		0.183333333		-	s^(-1)
24259	Sus scrofa	Q8WN98	1.13.99.1	concentration	Enzyme			-	-
24259	Sus scrofa	Q8WN98	1.13.99.1	concentration	D-chiro-Inositol	5.0E-4	0.05	-	M
24259	Sus scrofa	Q8WN98	1.13.99.1	Km	D-chiro-Inositol	0.0335		-	M
24259	Sus scrofa	Q8WN98	1.13.99.1	kcat		0.0383333333		-	s^(-1)
24272	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	4.2E-4		-	M
24272	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	6.0E-5	0.001	-	M
24272	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24272	Sus scrofa	Q7SIB7	2.7.2.3	Km	ATP	8.0E-4		-	M
24272	Sus scrofa	Q7SIB7	2.7.2.3	Vmax				-	-
24273	Sus scrofa	Q7SIB7	2.7.2.3	Km	Glycerate 3-phosphate	5.5E-4		-	M
24273	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24273	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	6.0E-5	0.002	-	M
24273	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	0.0025		-	M
24273	Sus scrofa	Q7SIB7	2.7.2.3	Vmax				-	-
24274	Sus scrofa	Q7SIB7	2.7.2.3	Ki	2-Hydroxy-3-phosphonopropionate	0.017		0.005	M
24274	Sus scrofa	Q7SIB7	2.7.2.3	concentration	2-Hydroxy-3-phosphonopropionate	0.0	0.05	-	M
24274	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	6.0E-5	0.001	-	M
24274	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24274	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	4.2E-4		-	M
24275	Sus scrofa	Q7SIB7	2.7.2.3	concentration	2-Hydroxy-3-phosphonopropionate	0.0	0.05	-	M
24275	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	0.0025		-	M
24275	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24275	Sus scrofa	Q7SIB7	2.7.2.3	Ki	2-Hydroxy-3-phosphonopropionate	0.017		0.005	M
24275	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	6.0E-5	0.002	-	M
24276	Sus scrofa	Q7SIB7	2.7.2.3	Ki	2-Hydroxy-3-arsonopropionate	0.03		0.007	M
24276	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	0.0025		-	M
24276	Sus scrofa	Q7SIB7	2.7.2.3	concentration	2-Hydroxy-3-arsonopropionate	0.0	0.1	-	M
24276	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24276	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	2.1E-5	8.5E-5	-	M
24296	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	1.6E-4	0.01	-	M
24296	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24296	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	0.005		-	M
24296	Sus scrofa	Q7SIB7	2.7.2.3	Km	Glycerate 3-phosphate	4.0E-4		1.0E-4	M
24296	Sus scrofa	Q7SIB7	2.7.2.3	Vmax				-	-
24297	Sus scrofa	Q7SIB7	2.7.2.3	Km	ATP	5.5E-4		1.0E-4	M
24297	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	1.6E-4	0.01	-	M
24297	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	6.3E-4		-	M
24297	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24297	Sus scrofa	Q7SIB7	2.7.2.3	Vmax				-	-
24298	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerol 3-phosphate	0.0	0.005	-	M
24298	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	1.6E-4	0.01	-	M
24298	Sus scrofa	Q7SIB7	2.7.2.3	Ki	Glycerol 3-phosphate	7.0E-4		0.02	M
24298	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	0.005		-	M
24298	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24299	Sus scrofa	Q7SIB7	2.7.2.3	Ki	D-Glycerol 3-phosphate	3.5E-4		1.0E-4	M
24299	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	1.6E-4	0.01	-	M
24299	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24299	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	0.005		-	M
24300	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	0.005		-	M
24300	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24300	Sus scrofa	Q7SIB7	2.7.2.3	Ki	2-Phosphoglycolate	0.0041		0.001	M
24300	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	1.6E-4	0.01	-	M
24301	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	1.6E-4	0.01	-	M
24301	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24301	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	0.005		-	M
24301	Sus scrofa	Q7SIB7	2.7.2.3	Ki	Malonate	0.035		0.008	M
24302	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	1.6E-4	0.01	-	M
24302	Sus scrofa	Q7SIB7	2.7.2.3	Ki	2-Phosphoglycolate	0.0043		0.001	M
24302	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	6.3E-4		-	M
24302	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24303	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	6.3E-4		-	M
24303	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	1.6E-4	0.01	-	M
24303	Sus scrofa	Q7SIB7	2.7.2.3	Ki	Malonate	0.039		0.008	M
24303	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24304	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	1.6E-4	0.01	-	M
24304	Sus scrofa	Q7SIB7	2.7.2.3	Ki	Adenine	0.0025		5.0E-4	M
24304	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	2.0E-9	5.0E-9	-	M
24304	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	6.3E-4		-	M
24864	Sus scrofa	P80276	1.1.1.21	kcat		1.7		-	s^(-1)
24864	Sus scrofa	P80276	1.1.1.21	Km	p-Nitrobenzaldehyde	1.3E-5		2.0E-6	M
24864	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24864	Sus scrofa	P80276	1.1.1.21	kcat/Km	p-Nitrobenzaldehyde	72000.0		-	M^(-1)*s^(-1)
24865	Sus scrofa	P80276	1.1.1.21	kcat		57.0		-	s^(-1)
24865	Sus scrofa	P80276	1.1.1.21	Km	p-Nitrobenzaldehyde	4.3E-4		7.0E-5	M
24865	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24865	Sus scrofa	P80276	1.1.1.21	kcat/Km	p-Nitrobenzaldehyde	130000.0		-	M^(-1)*s^(-1)
24866	Sus scrofa	P80276	1.1.1.21	kcat		2.2		-	s^(-1)
24866	Sus scrofa	P80276	1.1.1.21	Km	Indole-3-acetaldehyde	3.5E-5		5.0E-6	M
24866	Sus scrofa	P80276	1.1.1.21	kcat/Km	Indole-3-acetaldehyde	62000.0		-	M^(-1)*s^(-1)
24866	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24867	Sus scrofa	P80276	1.1.1.21	Km	Indole-3-acetaldehyde	7.0E-4		6.0E-4	M
24867	Sus scrofa	P80276	1.1.1.21	kcat/Km	Indole-3-acetaldehyde	25000.0		-	M^(-1)*s^(-1)
24867	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24867	Sus scrofa	P80276	1.1.1.21	kcat		15.0		-	s^(-1)
24868	Sus scrofa	P80276	1.1.1.21	kcat/Km	Glyceraldehyde	23000.0		-	M^(-1)*s^(-1)
24868	Sus scrofa	P80276	1.1.1.21	Km	NADPH	2.4E-6		7.0E-7	M
24868	Sus scrofa	P80276	1.1.1.21	kcat		1.8		-	s^(-1)
24868	Sus scrofa	P80276	1.1.1.21	Km	Glyceraldehyde	7.8E-5		5.0E-6	M
24868	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24868	Sus scrofa	P80276	1.1.1.21	concentration	Glyceraldehyde	0.03		-	M
24869	Sus scrofa	P80276	1.1.1.21	kcat		8.9		-	s^(-1)
24869	Sus scrofa	P80276	1.1.1.21	Km	Glyceraldehyde	0.0028		3.0E-4	M
24869	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24869	Sus scrofa	P80276	1.1.1.21	kcat/Km	Glyceraldehyde	3900.0		-	M^(-1)*s^(-1)
24869	Sus scrofa	P80276	1.1.1.21	concentration	Glyceraldehyde	0.03		-	M
24869	Sus scrofa	P80276	1.1.1.21	Km	NADPH	2.8E-6		5.0E-7	M
24870	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24870	Sus scrofa	P80276	1.1.1.21	kcat/Km	D-Glucuronate	128.0		-	M^(-1)*s^(-1)
24870	Sus scrofa	P80276	1.1.1.21	kcat		1.3		-	s^(-1)
24870	Sus scrofa	P80276	1.1.1.21	Km	D-Glucuronate	0.01		0.001	M
24871	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24871	Sus scrofa	P80276	1.1.1.21	Km	D-Glucuronate	0.0058		0.0018	M
24871	Sus scrofa	P80276	1.1.1.21	kcat/Km	D-Glucuronate	3600.0		-	M^(-1)*s^(-1)
24871	Sus scrofa	P80276	1.1.1.21	kcat		20.0		-	s^(-1)
24872	Sus scrofa	P80276	1.1.1.21	kcat		8.9		-	s^(-1)
24872	Sus scrofa	P80276	1.1.1.21	kcat/Km	Glyceraldehyde	3900.0		-	M^(-1)*s^(-1)
24872	Sus scrofa	P80276	1.1.1.21	Km	NADH	0.0012		2.0E-4	M
24872	Sus scrofa	P80276	1.1.1.21	concentration	Glyceraldehyde	0.03		-	M
24872	Sus scrofa	P80276	1.1.1.21	Km	Glyceraldehyde	0.0028		3.0E-4	M
24873	Sus scrofa	P80276	1.1.1.21	Km	Succinate	1.9E-4		3.0E-5	M
24873	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24873	Sus scrofa	P80276	1.1.1.21	kcat/Km	Succinate	66000.0		-	M^(-1)*s^(-1)
24873	Sus scrofa	P80276	1.1.1.21	kcat		13.0		-	s^(-1)
24874	Sus scrofa	P80276	1.1.1.21	kcat/Km	D-Glucose	23.0		-	M^(-1)*s^(-1)
24874	Sus scrofa	P80276	1.1.1.21	Km	D-Glucose	0.051		0.008	M
24874	Sus scrofa	P80276	1.1.1.21	kcat		1.2		-	s^(-1)
24874	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24875	Sus scrofa	P80276	1.1.1.21	kcat/Km	D-Xylose	198.0		-	M^(-1)*s^(-1)
24875	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24875	Sus scrofa	P80276	1.1.1.21	kcat		1.7		-	s^(-1)
24875	Sus scrofa	P80276	1.1.1.21	Km	D-Xylose	0.0084		8.0E-4	M
24876	Sus scrofa	P80276	1.1.1.21	kcat/Km	D-Xylose	6.0		-	M^(-1)*s^(-1)
24876	Sus scrofa	P80276	1.1.1.21	kcat		13.0		-	s^(-1)
24876	Sus scrofa	P80276	1.1.1.21	concentration	NADPH	1.6E-4		-	M
24876	Sus scrofa	P80276	1.1.1.21	Km	D-Xylose	2.3		1.0	M
25535	Sus scrofa	P80147	2.6.1.19	Km	4-Aminobutanoate	0.0011		-	M
25535	Sus scrofa	P80147	2.6.1.19	concentration	2-Oxoglutarate	0.004		-	M
25535	Sus scrofa	P80147	2.6.1.19	concentration	4-Aminobutanoate	0.005	0.1	-	M
25535	Sus scrofa	P80147	2.6.1.19	Vmax		5.550111E-5		-	katal*g^(-1)
25536	Sus scrofa	P80147	2.6.1.19	concentration	2-Oxoglutarate	0.0	0.004	-	M
25536	Sus scrofa	P80147	2.6.1.19	Km	2-Oxoglutarate	7.0E-4		-	M
25536	Sus scrofa	P80147	2.6.1.19	concentration	4-Aminobutanoate	0.1		-	M
25536	Sus scrofa	P80147	2.6.1.19	Vmax		5.550111E-5		-	katal*g^(-1)
25537	Sus scrofa	P80147	2.6.1.19	concentration	2-Oxoglutarate	0.0	0.004	-	M
25537	Sus scrofa	P80147	2.6.1.19	Km	2-Oxoglutarate	7.0E-4		-	M
25537	Sus scrofa	P80147	2.6.1.19	Km	4-Aminobutanoate	0.0011		-	M
25537	Sus scrofa	P80147	2.6.1.19	Vmax		5.550111E-5		-	katal*g^(-1)
25537	Sus scrofa	P80147	2.6.1.19	concentration	4-Aminobutanoate	0.0	0.1	-	M
26055	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	0.0	0.003	-	M
26055	Sus scrofa	Q7SIB7	2.7.2.3	Ki	AMP-PCP	0.00121		2.4E-4	M
26055	Sus scrofa	Q7SIB7	2.7.2.3	Activation constant	ATP	0.004		0.0013	M
26055	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	0.005		-	M
26055	Sus scrofa	Q7SIB7	2.7.2.3	specific enz. activity				-	-
26055	Sus scrofa	Q7SIB7	2.7.2.3	Kd	ATP	0.0063		0.0028	M
26055	Sus scrofa	Q7SIB7	2.7.2.3	Kd	ATP	1.06E-4		5.4E-5	M
26055	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	7.0E-9		-	M
26055	Sus scrofa	Q7SIB7	2.7.2.3	concentration	AMP-PCP	0.0015		-	M
26056	Sus scrofa	Q7SIB7	2.7.2.3	Kd	ATP	0.0063		0.0028	M
26056	Sus scrofa	Q7SIB7	2.7.2.3	concentration	AMP-PNP	0.0015		-	M
26056	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	0.0	0.003	-	M
26056	Sus scrofa	Q7SIB7	2.7.2.3	specific enz. activity				-	-
26056	Sus scrofa	Q7SIB7	2.7.2.3	Ki	AMP-PNP	5.8E-4		2.8E-4	M
26056	Sus scrofa	Q7SIB7	2.7.2.3	Kd	ATP	1.06E-4		5.4E-5	M
26056	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	7.0E-9		-	M
26056	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	0.005		-	M
26056	Sus scrofa	Q7SIB7	2.7.2.3	Activation constant	ATP	0.004		0.0013	M
26057	Sus scrofa	Q7SIB7	2.7.2.3	Activation constant	ATP	0.004		0.0013	M
26057	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ADP	9.4E-4		-	M
26057	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	0.005		-	M
26057	Sus scrofa	Q7SIB7	2.7.2.3	Kd	ATP	1.06E-4		5.4E-5	M
26057	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Enzyme	7.0E-9		-	M
26057	Sus scrofa	Q7SIB7	2.7.2.3	Kd	ATP	0.0063		0.0028	M
26057	Sus scrofa	Q7SIB7	2.7.2.3	Ki	ADP	3.9E-5		1.2E-5	M
26057	Sus scrofa	Q7SIB7	2.7.2.3	specific enz. activity				-	-
26057	Sus scrofa	Q7SIB7	2.7.2.3	concentration	ATP	0.0	0.003	-	M
26058	Sus scrofa	Q7SIB7	2.7.2.3	concentration	Glycerate 3-phosphate	0.01		-	M
26058	Sus scrofa	Q7SIB7	2.7.2.3	Kd	ADP	3.1E-4		4.0E-5	M
