EntryID	Organism	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit
41164	Mus musculus	P21836	3.1.1.7	concentration	Enzyme			-	-
41164	Mus musculus	P21836	3.1.1.7	unknown		0.0		-	-
41164	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.46		0.12	M
41164	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	5.8E-5		6.0E-6	M
41164	Mus musculus	P21836	3.1.1.7	kcat/Km	Acetylthiocholine	1.11666667E7		-	M^(-1)*s^(-1)
41164	Mus musculus	P21836	3.1.1.7	kcat		650.0		216.667	s^(-1)
41164	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41165	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	1.1E-4		1.6E-5	M
41165	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.029		0.021	M
41165	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41165	Mus musculus	P21836	3.1.1.7	kcat		866.666667		266.667	s^(-1)
41165	Mus musculus	P21836	3.1.1.7	kcat/Km	Acetylthiocholine	7666666.67		-	M^(-1)*s^(-1)
41165	Mus musculus	P21836	3.1.1.7	unknown		0.59		0.08	-
41165	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41166	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41166	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.01		0.002	M
41166	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	5.3E-5		5.0E-6	M
41166	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41166	Mus musculus	P21836	3.1.1.7	kcat		1133.33333		433.333	s^(-1)
41166	Mus musculus	P21836	3.1.1.7	kcat/Km	Acetylthiocholine	2.16666667E7		-	M^(-1)*s^(-1)
41166	Mus musculus	P21836	3.1.1.7	unknown		0.42		0.03	-
41167	Mus musculus	P21836	3.1.1.7	kcat		383.333333		166.667	s^(-1)
41167	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41167	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41167	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	1.3		0.87	M
41167	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	7.5E-5		9.0E-6	M
41167	Mus musculus	P21836	3.1.1.7	unknown		0.0		-	-
41167	Mus musculus	P21836	3.1.1.7	kcat/Km	Acetylthiocholine	5166666.67		-	M^(-1)*s^(-1)
41168	Mus musculus	P21836	3.1.1.7	unknown		0.29		0.06	-
41168	Mus musculus	P21836	3.1.1.7	kcat/Km	Acetylthiocholine	1.66666667E7		-	M^(-1)*s^(-1)
41168	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.027		0.01	M
41168	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41168	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41168	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	1.6E-4		2.0E-6	M
41168	Mus musculus	P21836	3.1.1.7	kcat		2833.33333		333.333	s^(-1)
41169	Mus musculus	P21836	3.1.1.7	unknown		0.39		0.08	-
41169	Mus musculus	P21836	3.1.1.7	kcat/Km	Acetylthiocholine	1.28333333E7		-	M^(-1)*s^(-1)
41169	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	1.6E-4		1.5E-5	M
41169	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41169	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41169	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.018		0.008	M
41169	Mus musculus	P21836	3.1.1.7	kcat		2000.0		666.667	s^(-1)
41170	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.062		0.008	M
41170	Mus musculus	P21836	3.1.1.7	kcat/Km	Acetylthiocholine	1.5E7		-	M^(-1)*s^(-1)
41170	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41170	Mus musculus	P21836	3.1.1.7	unknown		0.0		-	-
41170	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41170	Mus musculus	P21836	3.1.1.7	kcat		733.333333		116.667	s^(-1)
41170	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	4.9E-5		4.0E-6	M
41171	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41171	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.043		0.046	M
41171	Mus musculus	P21836	3.1.1.7	kcat/Km	Acetylthiocholine	1450000.0		-	M^(-1)*s^(-1)
41171	Mus musculus	P21836	3.1.1.7	kcat		250.0		33.3333	s^(-1)
41171	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	1.72E-4		6.4E-5	M
41171	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41171	Mus musculus	P21836	3.1.1.7	unknown		1.8		0.3	-
41172	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41172	Mus musculus	P21836	3.1.1.7	kcat		1533.33333		133.333	s^(-1)
41172	Mus musculus	P21836	3.1.1.7	kcat/Km	Acetylthiocholine	3.0E7		-	M^(-1)*s^(-1)
41172	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.015		0.004	M
41172	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41172	Mus musculus	P21836	3.1.1.7	unknown		0.2		0.16	-
41172	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	5.0E-5		8.0E-6	M
41173	Mus musculus	P21836	3.1.1.7	unknown		0.0		-	-
41173	Mus musculus	P21836	3.1.1.7	kcat		2666.66667		333.333	s^(-1)
41173	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41173	Mus musculus	P21836	3.1.1.7	kcat/Km	Acetylthiocholine	5.33333333E7		-	M^(-1)*s^(-1)
41173	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	5.0E-5		4.0E-6	M
41173	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41173	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.046		0.006	M
41174	Mus musculus	P21836	3.1.1.7	kcat		200.0		16.6667	s^(-1)
41174	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	2.0E-4		9.3E-5	M
41174	Mus musculus	P21836	3.1.1.7	kcat/Km	Acetylthiocholine	983333.333		-	M^(-1)*s^(-1)
41174	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.083		0.087	M
41174	Mus musculus	P21836	3.1.1.7	unknown		0.67		0.08	-
41174	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41174	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41175	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	3.9E-5		-	M
41175	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41175	Mus musculus	P21836	3.1.1.7	kcat		2333.33333		166.667	s^(-1)
41175	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.038		-	M
41175	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41176	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine	0.073		-	M
41176	Mus musculus	P21836	3.1.1.7	kcat		1133.33333		433.333	s^(-1)
41176	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41176	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41176	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	4.0E-5		-	M
41177	Mus musculus	Q03311	3.1.1.8	Km	Acetylthiocholine	4.51E-4		-	M
41177	Mus musculus	Q03311	3.1.1.8	kcat		666.666667		116.667	s^(-1)
41177	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41177	Mus musculus	Q03311	3.1.1.8	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41177	Mus musculus	Q03311	3.1.1.8	Ki	Acetylthiocholine			-	-
41178	Mus musculus	P21836	3.1.1.7	Km	Acetylthiocholine	3.57E-4		-	M
41178	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-5	0.1	-	M
41178	Mus musculus	P21836	3.1.1.7	kcat		250.0		33.3333	s^(-1)
41178	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41178	Mus musculus	P21836	3.1.1.7	Ki	Acetylthiocholine			-	-
41179	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41179	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	2.8E-9		1.0E-9	M
41179	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	4.8E-9		1.8E-9	M
41180	Mus musculus	Q03311	3.1.1.8	Ki	BW 284 C 51	4.2E-5		5.0E-6	M
41180	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41180	Mus musculus	Q03311	3.1.1.8	Ki	BW 284 C 51	1.13E-5		4.0E-7	M
41181	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	2.4E-8		9.0E-9	M
41181	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	2.9E-8		3.0E-9	M
41181	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41182	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41182	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	2.3E-5		6.0E-6	M
41182	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	1.9E-6		4.0E-7	M
41183	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	6.0E-8		3.1E-8	M
41183	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41183	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	1.6E-8		2.0E-9	M
41183	Mus musculus	P21836	3.1.1.7	concentration	Acetylthiocholine	1.0E-4	5.0E-4	-	M
41183	Mus musculus	P21836	3.1.1.7	concentration	BW 284 C 51	0.0	5.0E-8	-	M
41184	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	2.4E-7		8.0E-8	M
41184	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	4.9E-7		9.0E-8	M
41184	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41185	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	1.9E-7		8.0E-8	M
41185	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	4.6E-7		1.3E-7	M
41185	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41186	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	1.6E-6		4.0E-7	M
41186	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	2.9E-6		1.1E-6	M
41186	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41187	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	3.1E-6		1.0E-7	M
41187	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	1.2E-5		5.0E-6	M
41187	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41188	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41188	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	5.2E-5		2.0E-5	M
41188	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	1.6E-5		2.0E-6	M
41189	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	1.2E-5		3.0E-6	M
41189	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41189	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	4.1E-6		1.8E-6	M
41190	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	0.001		2.4E-4	M
41190	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41190	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	7.8E-4		2.8E-5	M
41191	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	1.7E-4		6.0E-6	M
41191	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41191	Mus musculus	P21836	3.1.1.7	Ki	BW 284 C 51	6.9E-4		1.8E-5	M
41192	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41192	Mus musculus	P21836	3.1.1.7	Ki	Propidium	5.3E-6		1.8E-6	M
41192	Mus musculus	P21836	3.1.1.7	Ki	Propidium	2.2E-6		7.0E-7	M
41193	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41193	Mus musculus	Q03311	3.1.1.8	Ki	Propidium	2.6E-5		1.8E-5	M
41193	Mus musculus	Q03311	3.1.1.8	Ki	Propidium	5.3E-6		1.8E-6	M
41194	Mus musculus	P21836	3.1.1.7	Ki	Propidium	1.7E-4		3.3E-5	M
41194	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41194	Mus musculus	P21836	3.1.1.7	Ki	Propidium	1.8E-5		5.0E-6	M
41195	Mus musculus	P21836	3.1.1.7	Ki	Propidium	8.7E-6		2.1E-6	M
41195	Mus musculus	P21836	3.1.1.7	Ki	Propidium	3.4E-5		1.1E-5	M
41195	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41196	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41196	Mus musculus	P21836	3.1.1.7	Ki	Propidium	6.6E-5		1.8E-5	M
41196	Mus musculus	P21836	3.1.1.7	Ki	Propidium	1.3E-5		6.0E-6	M
41197	Mus musculus	P21836	3.1.1.7	Ki	Propidium	6.2E-4		1.7E-4	M
41197	Mus musculus	P21836	3.1.1.7	Ki	Propidium	9.6E-4		-	M
41197	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41198	Mus musculus	P21836	3.1.1.7	Ki	Propidium	3.5E-5		7.0E-6	M
41198	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41198	Mus musculus	P21836	3.1.1.7	Ki	Propidium	1.2E-4		4.4E-5	M
41199	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41199	Mus musculus	P21836	3.1.1.7	Ki	Propidium	0.0017		0.0013	M
41199	Mus musculus	P21836	3.1.1.7	Ki	Propidium	6.0E-4		5.4E-5	M
41200	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41200	Mus musculus	P21836	3.1.1.7	Ki	Propidium	0.0022		-	M
41200	Mus musculus	P21836	3.1.1.7	Ki	Propidium	0.0015		3.6E-4	M
41201	Mus musculus	P21836	3.1.1.7	Ki	Propidium	2.3E-4		8.4E-5	M
41201	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41201	Mus musculus	P21836	3.1.1.7	Ki	Propidium	4.7E-4		2.1E-4	M
41202	Mus musculus	P21836	3.1.1.7	Ki	Propidium	5.2E-4		1.9E-4	M
41202	Mus musculus	P21836	3.1.1.7	Ki	Propidium	2.3E-4		-	M
41202	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41203	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41203	Mus musculus	P21836	3.1.1.7	Ki	Propidium	0.0032		0.0016	M
41203	Mus musculus	P21836	3.1.1.7	Ki	Propidium	0.0019		7.6E-4	M
41204	Mus musculus	P21836	3.1.1.7	Ki	Propidium	0.0011		4.3E-4	M
41204	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41204	Mus musculus	P21836	3.1.1.7	Ki	Propidium	0.0027		0.0012	M
41205	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	3.1E-5		1.6E-5	M
41205	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	3.5E-6		1.6E-6	M
41205	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41206	Mus musculus	Q03311	3.1.1.8	Ki	Decamethonium	1.0E-5		1.1E-6	M
41206	Mus musculus	Q03311	3.1.1.8	Ki	Decamethonium	4.2E-5		2.5E-5	M
41206	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41207	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	2.2E-5		6.0E-6	M
41207	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	9.5E-5		2.2E-5	M
41207	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41208	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41208	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	8.3E-4		1.3E-4	M
41208	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.003		6.7E-4	M
41209	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	6.8E-5		2.0E-6	M
41209	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	2.6E-5		6.0E-6	M
41209	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41210	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.0013		9.0E-4	M
41210	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41210	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	3.9E-4		9.0E-5	M
41211	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	1.3E-4		1.4E-5	M
41211	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41211	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	5.1E-4		1.8E-4	M
41212	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.0016		5.0E-4	M
41212	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41212	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.0077		0.0025	M
41213	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41213	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.0066		0.0022	M
41213	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.002		2.1E-4	M
41214	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41214	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.01		0.007	M
41214	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.004		0.001	M
41215	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.0053		4.7E-4	M
41215	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41215	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.0013		6.4E-4	M
41216	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.05		0.018	M
41216	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41216	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.04		0.035	M
41217	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41217	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.055		0.035	M
41217	Mus musculus	P21836	3.1.1.7	Ki	Decamethonium	0.016		0.001	M
41218	Mus musculus	P21836	3.1.1.7	Ki	Edrophonium	6.4E-6		6.0E-7	M
41218	Mus musculus	P21836	3.1.1.7	Ki	Edrophonium	3.0E-7		1.0E-7	M
41218	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41219	Mus musculus	Q03311	3.1.1.8	Ki	Edrophonium	1.1E-4		3.7E-5	M
41219	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41219	Mus musculus	Q03311	3.1.1.8	Ki	Edrophonium	0.0014		7.0E-4	M
41220	Mus musculus	P21836	3.1.1.7	Ki	Edrophonium	1.2E-5		6.0E-6	M
41220	Mus musculus	P21836	3.1.1.7	Ki	Edrophonium	2.1E-6		8.0E-7	M
41220	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41221	Mus musculus	P21836	3.1.1.7	Ki	Edrophonium	1.6E-6		3.0E-7	M
41221	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41222	Mus musculus	P21836	3.1.1.7	Ki	Edrophonium	2.8E-5		6.0E-6	M
41222	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41223	Mus musculus	P21836	3.1.1.7	Ki	Edrophonium	1.7E-5		3.0E-6	M
41223	Mus musculus	P21836	3.1.1.7	Ki	Edrophonium	1.2E-4		-	M
41223	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41224	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41224	Mus musculus	P21836	3.1.1.7	Ki	Edrophonium	3.0E-7		1.0E-7	M
41224	Mus musculus	P21836	3.1.1.7	Ki	Edrophonium	6.4E-6		6.0E-7	M
41225	Mus musculus	P21836	3.1.1.7	Ki	Acridine	2.6E-5		7.0E-6	M
41225	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41225	Mus musculus	P21836	3.1.1.7	Ki	Acridine	6.1E-6		2.2E-6	M
41226	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41226	Mus musculus	P21836	3.1.1.7	Ki	N-Methyl-acridinium	7.3E-7		1.9E-7	M
41226	Mus musculus	P21836	3.1.1.7	Ki	N-Methyl-acridinium	1.2E-6		3.0E-7	M
41227	Mus musculus	P21836	3.1.1.7	Ki	9-Aminoacridine	4.0E-8		1.0E-8	M
41227	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41227	Mus musculus	P21836	3.1.1.7	Ki	9-Aminoacridine	1.1E-7		3.0E-8	M
41228	Mus musculus	P21836	3.1.1.7	Ki	Tacrine	4.0E-8		1.0E-8	M
41228	Mus musculus	P21836	3.1.1.7	Ki	Tacrine	1.3E-7		5.0E-8	M
41228	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41229	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41229	Mus musculus	P21836	3.1.1.7	Ki	Promazine	7.9E-4		2.3E-4	M
41229	Mus musculus	P21836	3.1.1.7	Ki	Promazine	5.0E-5		1.0E-5	M
41230	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41230	Mus musculus	P21836	3.1.1.7	Ki	Chlorpromazine	2.6E-5		8.0E-6	M
41230	Mus musculus	P21836	3.1.1.7	Ki	Chlorpromazine	4.1E-4		2.9E-4	M
41231	Mus musculus	P21836	3.1.1.7	Ki	Promethazine	2.3E-4		6.4E-5	M
41231	Mus musculus	P21836	3.1.1.7	Ki	Promethazine	0.0041		0.0041	M
41231	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41232	Mus musculus	P21836	3.1.1.7	Ki	Ethopropazine	0.0011		1.6E-4	M
41232	Mus musculus	P21836	3.1.1.7	Ki	Ethopropazine	1.1E-4		5.1E-5	M
41232	Mus musculus	P21836	3.1.1.7	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41233	Mus musculus	Q03311	3.1.1.8	Ki	Edrophonium	0.0014		7.0E-4	M
41233	Mus musculus	Q03311	3.1.1.8	Ki	Edrophonium	1.1E-4		3.7E-5	M
41233	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41234	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41234	Mus musculus	Q03311	3.1.1.8	Ki	Acridine	1.6E-6		9.0E-7	M
41234	Mus musculus	Q03311	3.1.1.8	Ki	Acridine	5.4E-6		3.6E-6	M
41235	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41235	Mus musculus	Q03311	3.1.1.8	Ki	N-Methyl-acridinium	1.9E-7		5.0E-8	M
41235	Mus musculus	Q03311	3.1.1.8	Ki	N-Methyl-acridinium	2.9E-7		8.0E-8	M
41236	Mus musculus	Q03311	3.1.1.8	Ki	9-Aminoacridine	3.4E-8		1.3E-8	M
41236	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41236	Mus musculus	Q03311	3.1.1.8	Ki	9-Aminoacridine	2.2E-8		1.0E-8	M
41237	Mus musculus	Q03311	3.1.1.8	Ki	Tacrine	4.7E-8		2.2E-8	M
41237	Mus musculus	Q03311	3.1.1.8	Ki	Tacrine	1.7E-8		4.0E-9	M
41237	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41238	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41238	Mus musculus	Q03311	3.1.1.8	Ki	Promazine	7.1E-6		3.9E-6	M
41238	Mus musculus	Q03311	3.1.1.8	Ki	Promazine	1.8E-6		7.0E-7	M
41239	Mus musculus	Q03311	3.1.1.8	Ki	Chlorpromazine	8.5E-6		4.0E-6	M
41239	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41239	Mus musculus	Q03311	3.1.1.8	Ki	Chlorpromazine	2.1E-6		9.0E-7	M
41240	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
41240	Mus musculus	Q03311	3.1.1.8	Ki	Promethazine	3.3E-6		2.0E-7	M
41240	Mus musculus	Q03311	3.1.1.8	Ki	Promethazine	1.4E-6		7.0E-7	M
41241	Mus musculus	Q03311	3.1.1.8	Ki	Ethopropazine	6.1E-8		2.7E-8	M
41241	Mus musculus	Q03311	3.1.1.8	Ki	Ethopropazine	1.3E-7		7.6E-8	M
41241	Mus musculus	Q03311	3.1.1.8	concentration	Enzyme	5.0E-9	5.0E-8	-	M
