EntryID	Organism	UniprotID	ECNumber	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit
28793	Bos taurus	P14568	6.3.4.5	concentration	ATP	2.0E-4		-	M
28793	Bos taurus	P14568	6.3.4.5	Hill coefficient	L-Aspartate	1.0		-	-
28794	Bos taurus	P14568	6.3.4.5	concentration	ATP	5.0E-4	0.004	-	M
28794	Bos taurus	P14568	6.3.4.5	Km	ATP	2.0E-4		-	M
28794	Bos taurus	P14568	6.3.4.5	concentration	L-Citrulline	0.005		-	M
28794	Bos taurus	P14568	6.3.4.5	concentration	AMP	5.0E-4	0.002	-	M
28794	Bos taurus	P14568	6.3.4.5	Ki	AMP	3.0E-4		-	M
28794	Bos taurus	P14568	6.3.4.5	concentration	L-Aspartate	0.005		-	M
28795	Bos taurus	P14568	6.3.4.5	Km	ATP	2.0E-4		-	M
28795	Bos taurus	P14568	6.3.4.5	concentration	L-Aspartate	5.0E-4		-	M
28795	Bos taurus	P14568	6.3.4.5	concentration	ATP	5.0E-4	0.004	-	M
28795	Bos taurus	P14568	6.3.4.5	concentration	AMP	5.0E-4	0.002	-	M
28795	Bos taurus	P14568	6.3.4.5	concentration	L-Citrulline	5.0E-4		-	M
28795	Bos taurus	P14568	6.3.4.5	Ki	AMP	4.0E-4		-	M
28796	Bos taurus	P14568	6.3.4.5	concentration	L-Citrulline	5.0E-4		-	M
28796	Bos taurus	P14568	6.3.4.5	concentration	AMP	5.0E-4	0.002	-	M
28796	Bos taurus	P14568	6.3.4.5	Ki	AMP	0.002		-	M
28796	Bos taurus	P14568	6.3.4.5	concentration	ATP	1.0E-4	5.0E-4	-	M
28796	Bos taurus	P14568	6.3.4.5	Km	ATP	7.0E-5		-	M
28796	Bos taurus	P14568	6.3.4.5	concentration	L-Aspartate	5.0E-4		-	M
28797	Bos taurus	P14568	6.3.4.5	concentration	AMP	5.0E-4	0.002	-	M
28797	Bos taurus	P14568	6.3.4.5	concentration	L-Aspartate	0.005		-	M
28797	Bos taurus	P14568	6.3.4.5	concentration	ATP	1.0E-4	5.0E-4	-	M
28797	Bos taurus	P14568	6.3.4.5	Km	ATP	1.0E-4		-	M
28797	Bos taurus	P14568	6.3.4.5	Ki	AMP	8.0E-4		-	M
28797	Bos taurus	P14568	6.3.4.5	concentration	L-Citrulline	0.005		-	M
29127	Bos taurus	Q58D31	1.1.1.14	unknown	NAD+	1.63E-6		7.0E-8	M*s
29127	Bos taurus	Q58D31	1.1.1.14	unknown	D-Sorbitol	1.27E-4		5.0E-6	M*s
29127	Bos taurus	Q58D31	1.1.1.14	unknown		0.03		0.002	s
29127	Bos taurus	Q58D31	1.1.1.14	concentration	D-Sorbitol	0.0	0.08	-	M
29127	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme	1.4E-9		-	M
29127	Bos taurus	Q58D31	1.1.1.14	concentration	NAD+	0.0	5.0E-4	-	M
29127	Bos taurus	Q58D31	1.1.1.14	unknown		5.2E-8		2.0E-9	M^2*s
29128	Bos taurus	Q58D31	1.1.1.14	Keq		2.0E-9		1.0E-10	M
29128	Bos taurus	Q58D31	1.1.1.14	concentration	D-Fructose	0.0	0.4	-	M
29128	Bos taurus	Q58D31	1.1.1.14	unknown		2.6E-9		1.0E-10	M^2*s
29128	Bos taurus	Q58D31	1.1.1.14	concentration	NADH	0.0	2.4E-4	-	M
29128	Bos taurus	Q58D31	1.1.1.14	unknown	NADH	1.6E-7		3.0E-10	M*s
29128	Bos taurus	Q58D31	1.1.1.14	unknown		0.0044		2.0E-4	s
29128	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme	1.4E-9		-	M
29128	Bos taurus	Q58D31	1.1.1.14	unknown	D-Fructose	4.5E-4		1.0E-6	M*s
29129	Bos taurus	Q58D31	1.1.1.14	concentration	Quercetin			-	-
29129	Bos taurus	Q58D31	1.1.1.14	kcat/Km	D-Sorbitol	1590.0		-	M^(-1)*s^(-1)
29129	Bos taurus	Q58D31	1.1.1.14	kcat		29.0		0.1	s^(-1)
29129	Bos taurus	Q58D31	1.1.1.14	concentration	NAD+	2.4E-4		-	M
29129	Bos taurus	Q58D31	1.1.1.14	concentration	D-Sorbitol	0.0	0.08	-	M
29129	Bos taurus	Q58D31	1.1.1.14	Ki	Quercetin	5.8E-5		-	M
29129	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme	1.4E-9		-	M
29129	Bos taurus	Q58D31	1.1.1.14	Km	D-Sorbitol	0.018		4.0E-4	M
29130	Bos taurus	Q58D31	1.1.1.14	concentration	NAD+	0.0	5.0E-4	-	M
29130	Bos taurus	Q58D31	1.1.1.14	kcat/Km	NAD+	292000.0		-	M^(-1)*s^(-1)
29130	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme	7.0E-9		-	M
29130	Bos taurus	Q58D31	1.1.1.14	kcat		26.0		0.3	s^(-1)
29130	Bos taurus	Q58D31	1.1.1.14	concentration	D-Sorbitol	1.0E-4		-	M
29130	Bos taurus	Q58D31	1.1.1.14	Km	NAD+	8.9E-5		2.0E-6	M
29131	Bos taurus	Q58D31	1.1.1.14	kcat		151.0		7.0	s^(-1)
29131	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme	1.4E-9		-	M
29131	Bos taurus	Q58D31	1.1.1.14	concentration	NADH	0.0	2.4E-4	-	M
29131	Bos taurus	Q58D31	1.1.1.14	Km	NADH	5.2E-5		2.0E-6	M
29131	Bos taurus	Q58D31	1.1.1.14	kcat/Km	NADH	2900000.0		-	M^(-1)*s^(-1)
29131	Bos taurus	Q58D31	1.1.1.14	concentration	D-Fructose	0.4		-	M
29132	Bos taurus	Q58D31	1.1.1.14	kcat/Km	L-Threitol	45.0		-	M^(-1)*s^(-1)
29132	Bos taurus	Q58D31	1.1.1.14	concentration	NAD+	2.4E-4		-	M
29132	Bos taurus	Q58D31	1.1.1.14	Km	L-Threitol	0.268		0.014	M
29132	Bos taurus	Q58D31	1.1.1.14	concentration	L-Threitol			-	-
29132	Bos taurus	Q58D31	1.1.1.14	kcat		12.0		0.7	s^(-1)
29132	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme			-	-
29133	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme			-	-
29133	Bos taurus	Q58D31	1.1.1.14	Km	D-Mannitol	0.381		0.021	M
29133	Bos taurus	Q58D31	1.1.1.14	kcat/Km	D-Mannitol	63.0		-	M^(-1)*s^(-1)
29133	Bos taurus	Q58D31	1.1.1.14	concentration	D-Mannitol			-	-
29133	Bos taurus	Q58D31	1.1.1.14	kcat		24.0		2.0	s^(-1)
29133	Bos taurus	Q58D31	1.1.1.14	concentration	NAD+	2.4E-4		-	M
29134	Bos taurus	Q58D31	1.1.1.14	kcat/Km	Ribitol	330.0		-	M^(-1)*s^(-1)
29134	Bos taurus	Q58D31	1.1.1.14	concentration	Ribitol			-	-
29134	Bos taurus	Q58D31	1.1.1.14	kcat		22.0		0.6	s^(-1)
29134	Bos taurus	Q58D31	1.1.1.14	Km	Ribitol	0.067		0.003	M
29134	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme			-	-
29134	Bos taurus	Q58D31	1.1.1.14	concentration	NAD+	2.4E-4		-	M
29135	Bos taurus	Q58D31	1.1.1.14	concentration	NAD+	2.4E-4		-	M
29135	Bos taurus	Q58D31	1.1.1.14	kcat		21.0		0.1	s^(-1)
29135	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme			-	-
29135	Bos taurus	Q58D31	1.1.1.14	kcat/Km	L-Iditol	1050.0		-	M^(-1)*s^(-1)
29135	Bos taurus	Q58D31	1.1.1.14	Km	L-Iditol	0.02		0.001	M
29135	Bos taurus	Q58D31	1.1.1.14	concentration	L-Iditol			-	-
29136	Bos taurus	Q58D31	1.1.1.14	Km	Xylitol	0.0032		2.0E-4	M
29136	Bos taurus	Q58D31	1.1.1.14	concentration	NAD+	2.4E-4		-	M
29136	Bos taurus	Q58D31	1.1.1.14	kcat/Km	Xylitol	8100.0		-	M^(-1)*s^(-1)
29136	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme			-	-
29136	Bos taurus	Q58D31	1.1.1.14	kcat		26.0		0.4	s^(-1)
29136	Bos taurus	Q58D31	1.1.1.14	concentration	Xylitol			-	-
29137	Bos taurus	Q58D31	1.1.1.14	concentration	D-Sorbitol	0.0	0.08	-	M
29137	Bos taurus	Q58D31	1.1.1.14	Km	D-Sorbitol	0.018		4.0E-4	M
29137	Bos taurus	Q58D31	1.1.1.14	kcat/Km	D-Sorbitol	1590.0		-	M^(-1)*s^(-1)
29137	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme	7.0E-9		-	M
29137	Bos taurus	Q58D31	1.1.1.14	kcat		29.0		0.1	s^(-1)
29137	Bos taurus	Q58D31	1.1.1.14	concentration	NAD+	2.4E-4		-	M
29138	Bos taurus	Q58D31	1.1.1.14	kcat/Km	D-Ribulose	760.0		-	M^(-1)*s^(-1)
29138	Bos taurus	Q58D31	1.1.1.14	Km	D-Ribulose	0.26		0.007	M
29138	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme			-	-
29138	Bos taurus	Q58D31	1.1.1.14	concentration	D-Ribulose			-	-
29138	Bos taurus	Q58D31	1.1.1.14	concentration	NADH	2.4E-4		-	M
29138	Bos taurus	Q58D31	1.1.1.14	kcat		198.0		5.0	s^(-1)
29139	Bos taurus	Q58D31	1.1.1.14	kcat/Km	L-Sorbose	230.0		-	M^(-1)*s^(-1)
29139	Bos taurus	Q58D31	1.1.1.14	Km	L-Sorbose	0.67		0.03	M
29139	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme			-	-
29139	Bos taurus	Q58D31	1.1.1.14	concentration	L-Sorbose			-	-
29139	Bos taurus	Q58D31	1.1.1.14	concentration	NADH	2.4E-4		-	M
29139	Bos taurus	Q58D31	1.1.1.14	kcat		153.0		5.0	s^(-1)
29140	Bos taurus	Q58D31	1.1.1.14	kcat/Km	D-Fructose	900.0		-	M^(-1)*s^(-1)
29140	Bos taurus	Q58D31	1.1.1.14	concentration	NADH	2.4E-4		-	M
29140	Bos taurus	Q58D31	1.1.1.14	Km	D-Fructose	0.18		0.002	M
29140	Bos taurus	Q58D31	1.1.1.14	concentration	Enzyme	1.4E-9		-	M
29140	Bos taurus	Q58D31	1.1.1.14	concentration	D-Fructose	0.0	0.24	-	M
29140	Bos taurus	Q58D31	1.1.1.14	kcat		162.0		7.0	s^(-1)
30069	Bos taurus	Q2YDJ9	2.7.7.13	Ki	GDP-D-mannose	3.0E-5		-	M
30069	Bos taurus	Q2YDJ9	2.7.7.13	concentration	D-Mannose 1-phosphate	0.005		-	M
30069	Bos taurus	Q2YDJ9	2.7.7.13	concentration	GTP	7.5E-5	0.001	-	M
30069	Bos taurus	Q2YDJ9	2.7.7.13	concentration	GDP-D-mannose	0.0	1.0E-4	-	M
30069	Bos taurus	Q2YDJ9	2.7.7.13	Km	GTP	6.0E-5		-	M
30070	Bos taurus	Q08DQ2	2.6.1.16	concentration	D-Fructose 6-phosphate	2.5E-4	0.002	-	M
30070	Bos taurus	Q08DQ2	2.6.1.16	Ki	UDPglucose	4.0E-4		-	M
30070	Bos taurus	Q08DQ2	2.6.1.16	Km	D-Fructose 6-phosphate	3.0E-4		-	M
30070	Bos taurus	Q08DQ2	2.6.1.16	concentration	L-Glutamine	0.02		-	M
30070	Bos taurus	Q08DQ2	2.6.1.16	concentration	UDPglucose	0.0	8.0E-4	-	M
30071	Bos taurus	Q08DQ2	2.6.1.16	concentration	L-Glutamine	0.02		-	M
30071	Bos taurus	Q08DQ2	2.6.1.16	concentration	UDP-N-acetylglucosamine	0.0	6.0E-5	-	M
30071	Bos taurus	Q08DQ2	2.6.1.16	Km	D-Fructose 6-phosphate	3.0E-4		-	M
30071	Bos taurus	Q08DQ2	2.6.1.16	Ki	UDP-N-acetylglucosamine	4.5E-5		-	M
30071	Bos taurus	Q08DQ2	2.6.1.16	concentration	D-Fructose 6-phosphate	2.5E-4	0.002	-	M
30500	Bos taurus	P08037	2.4.1.90	concentration	Mn2+	0.01		-	M
30500	Bos taurus	P08037	2.4.1.90	concentration	N-Acetyl-D-glucosamine	0.02		-	M
30500	Bos taurus	P08037	2.4.1.90	concentration	UDP-D-galactose	0.0	0.001	-	M
30500	Bos taurus	P08037	2.4.1.90	Vmax				-	-
30500	Bos taurus	P08037	2.4.1.90	Km	UDP-D-galactose	4.3E-5		-	M
30503	Bos taurus	P08037	2.4.1.90	Km	N-Acetyl-D-glucosamine	5.0E-4		-	M
30503	Bos taurus	P08037	2.4.1.90	concentration	N-Acetyl-D-glucosamine	0.0	0.02	-	M
30503	Bos taurus	P08037	2.4.1.90	concentration	Mn2+	0.01		-	M
30503	Bos taurus	P08037	2.4.1.90	Vmax				-	-
30503	Bos taurus	P08037	2.4.1.90	concentration	UDP-D-galactose	0.001		-	M
30506	Bos taurus	P08037	2.4.1.22	Km	UDP-D-galactose	6.0E-5		-	M
30506	Bos taurus	P08037	2.4.1.22	concentration	D-Glucose	0.02		-	M
30506	Bos taurus	P08037	2.4.1.22	concentration	Mn2+	0.01		-	M
30506	Bos taurus	P08037	2.4.1.22	concentration	alpha-Lactalbumin	1.0		-	mg/ml
30506	Bos taurus	P08037	2.4.1.22	Vmax				-	-
30506	Bos taurus	P08037	2.4.1.22	concentration	UDP-D-galactose	0.0	0.001	-	M
30509	Bos taurus	P08037	2.4.1.22	concentration	alpha-Lactalbumin	1.0		-	mg/ml
30509	Bos taurus	P08037	2.4.1.22	concentration	UDP-D-galactose	0.001		-	M
30509	Bos taurus	P08037	2.4.1.22	concentration	D-Glucose	0.0	0.02	-	M
30509	Bos taurus	P08037	2.4.1.22	Vmax				-	-
30509	Bos taurus	P08037	2.4.1.22	concentration	Mn2+	0.01		-	M
30509	Bos taurus	P08037	2.4.1.22	Km	D-Glucose	0.002		-	M
30512	Bos taurus	P08037	2.4.1.22	concentration	alpha-Lactalbumin	0.0	2.0	-	mg/ml
30512	Bos taurus	P08037	2.4.1.22	concentration	UDP-D-galactose	0.001		-	M
30512	Bos taurus	P08037	2.4.1.22	Km	alpha-Lactalbumin	1.153E-5		-	M
30512	Bos taurus	P08037	2.4.1.22	concentration	D-Glucose	0.02		-	M
30512	Bos taurus	P08037	2.4.1.22	concentration	Mn2+	0.01		-	M
30512	Bos taurus	P08037	2.4.1.22	Vmax				-	-
30654	Bos taurus	P22600	4.99.1.1	Km	Fe2+	3.51E-6		-	M
30654	Bos taurus	P22600	4.99.1.1	concentration	Mesoporphyrin IX	1.5E-5		-	M
30654	Bos taurus	P22600	4.99.1.1	Vmax		8.16666667E-6		-	mol*s^(-1)*g^(-1)
30654	Bos taurus	P22600	4.99.1.1	concentration	Fe2+	2.0E-6	1.0E-5	-	M
30655	Bos taurus	P22600	4.99.1.1	concentration	Fe2+	1.5E-5		-	M
30655	Bos taurus	P22600	4.99.1.1	Vmax		8.16666667E-6		-	mol*s^(-1)*g^(-1)
30655	Bos taurus	P22600	4.99.1.1	Km	Mesoporphyrin IX	1.25E-5		-	M
30655	Bos taurus	P22600	4.99.1.1	concentration	Mesoporphyrin IX			-	-
30656	Bos taurus	P22600	4.99.1.1	Vmax		8.16666667E-6		-	mol*s^(-1)*g^(-1)
30656	Bos taurus	P22600	4.99.1.1	concentration	Zn2+	0.0	5.0E-6	-	M
30656	Bos taurus	P22600	4.99.1.1	concentration	Mesoporphyrin IX	1.5E-5		-	M
30656	Bos taurus	P22600	4.99.1.1	Km	Zn2+	3.17E-6		-	M
30657	Bos taurus	P22600	4.99.1.1	Vmax		1.01666667E-6		-	mol*s^(-1)*g^(-1)
30657	Bos taurus	P22600	4.99.1.1	Km	Protoporphyrin IX	1.27E-5		-	M
30657	Bos taurus	P22600	4.99.1.1	concentration	Protoporphyrin IX	0.0	1.0E-4	-	M
30657	Bos taurus	P22600	4.99.1.1	concentration	Fe2+	1.5E-5		-	M
31360	Bos taurus	Q58DM8	4.2.1.17	Vmax		0.006		6.66667E-4	mol*s^(-1)*g^(-1)
31360	Bos taurus	Q58DM8	4.2.1.17	kcat		180.0		20.0	s^(-1)
31360	Bos taurus	Q58DM8	4.2.1.17	Km	trans-Hex-2-enoyl-CoA	6.7E-6		1.6E-6	M
31360	Bos taurus	Q58DM8	4.2.1.17	concentration	trans-Hex-2-enoyl-CoA	0.0	4.0E-5	-	M
31360	Bos taurus	Q58DM8	4.2.1.17	concentration	Enzyme			-	-
31668	Bos taurus	Q9N1U7	2.1.3.3	concentration	L-Ornithine	0.0025	0.1	-	M
31668	Bos taurus	Q9N1U7	2.1.3.3	Km	L-Ornithine	2.0E-4		-	M
31668	Bos taurus	Q9N1U7	2.1.3.3	concentration	Carbamoyl phosphate	0.005		-	M
31668	Bos taurus	Q9N1U7	2.1.3.3	concentration	p-Hydroxymercuribenzoate	5.0E-6		-	M
31669	Bos taurus	Q9N1U7	2.1.3.3	Km	L-Ornithine	0.024		-	M
31669	Bos taurus	Q9N1U7	2.1.3.3	concentration	L-Ornithine	0.0025	0.1	-	M
31669	Bos taurus	Q9N1U7	2.1.3.3	concentration	Carbamoyl phosphate	0.005		-	M
31669	Bos taurus	Q9N1U7	2.1.3.3	concentration	p-Hydroxymercuribenzoate	5.0E-6		-	M
31672	Bos taurus	Q9N1U7	2.1.3.3	concentration	5,5'-Dithiobis(2-nitrobenzoic acid)	0.0	0.01	-	M
31672	Bos taurus	Q9N1U7	2.1.3.3	concentration	Enzyme	3.7E-5		-	M
31672	Bos taurus	Q9N1U7	2.1.3.3	rate const.		1.37333333		-	M^(-1)*s^(-1)
31672	Bos taurus	Q9N1U7	2.1.3.3	concentration	p-Nitrophenyl acetate	0.0025		-	M
31672	Bos taurus	Q9N1U7	2.1.3.3	Km	p-Nitrophenyl acetate	0.025		-	M
31672	Bos taurus	Q9N1U7	2.1.3.3	Km	5,5'-Dithiobis(2-nitrobenzoic acid)	0.00115		-	M
31672	Bos taurus	Q9N1U7	2.1.3.3	Km	p-Nitrophenyl acetate	0.0033		-	M
31672	Bos taurus	Q9N1U7	2.1.3.3	rate const.		0.135		-	M^(-1)*s^(-1)
31673	Bos taurus	Q9N1U7	2.1.3.3	rate const.		1.37333333		-	M^(-1)*s^(-1)
31673	Bos taurus	Q9N1U7	2.1.3.3	concentration	5,5'-Dithiobis(2-nitrobenzoic acid)	0.0	0.01	-	M
31673	Bos taurus	Q9N1U7	2.1.3.3	concentration	Enzyme	3.7E-5		-	M
31673	Bos taurus	Q9N1U7	2.1.3.3	Km	5,5'-Dithiobis(2-nitrobenzoic acid)	0.00115		-	M
31673	Bos taurus	Q9N1U7	2.1.3.3	rate const.		0.135		-	M^(-1)*s^(-1)
32500	Bos taurus		2.7.1.1	Km	2-Deoxyglucose	1.25E-4		-	M
32500	Bos taurus		2.7.1.1	concentration	ATP	0.001		-	M
32500	Bos taurus		2.7.1.1	concentration	2-Deoxyglucose	5.0E-5		-	M
32500	Bos taurus		2.7.1.1	concentration	Enzyme	2.50005E-7		-	katal*l^(-1)
32638	Bos taurus		1.1.1.19	concentration	NADPH	1.6E-4		-	M
32638	Bos taurus		1.1.1.19	IC50	Sorbinil	3.9E-6		-	M
32638	Bos taurus		1.1.1.19	concentration	4-Nitrobenzaldehyde	5.0E-4		-	M
32639	Bos taurus		1.1.1.19	concentration	4-Nitrobenzaldehyde	5.0E-4		-	M
32639	Bos taurus		1.1.1.19	IC50	M79175	1.8E-7		-	M
32639	Bos taurus		1.1.1.19	concentration	NADPH	1.6E-4		-	M
32640	Bos taurus		1.1.1.19	concentration	NADPH	1.6E-4		-	M
32640	Bos taurus		1.1.1.19	concentration	4-Nitrobenzaldehyde	5.0E-4		-	M
32640	Bos taurus		1.1.1.19	IC50	ICI 105552	1.4E-5		-	M
32641	Bos taurus		1.1.1.19	IC50	Valproic acid	9.8E-5		-	M
32641	Bos taurus		1.1.1.19	concentration	4-Nitrobenzaldehyde	5.0E-4		-	M
32641	Bos taurus		1.1.1.19	concentration	NADPH	1.6E-4		-	M
32642	Bos taurus		1.1.1.19	IC50	M7HEQ	1.5E-6		-	M
32642	Bos taurus		1.1.1.19	concentration	NADPH	1.6E-4		-	M
32642	Bos taurus		1.1.1.19	concentration	4-Nitrobenzaldehyde	5.0E-4		-	M
32643	Bos taurus		1.1.1.19	Km	D-Galactose	1.0		-	M
32644	Bos taurus	P16116	1.1.1.21	Km	D-Galactose	0.24		-	M
32644	Bos taurus	P16116	1.1.1.21	Km	D-Galactose	0.036		-	M
32645	Bos taurus	P16116	1.1.1.21	IC50	Statil	8.9E-7		-	M
32645	Bos taurus	P16116	1.1.1.21	concentration	NADPH	1.6E-4		-	M
32645	Bos taurus	P16116	1.1.1.21	concentration	4-Nitrobenzaldehyde	5.0E-4		-	M
32646	Bos taurus	P16116	1.1.1.21	IC50	Sorbinil	2.0E-6		-	M
32646	Bos taurus	P16116	1.1.1.21	concentration	NADPH	1.6E-4		-	M
32646	Bos taurus	P16116	1.1.1.21	concentration	4-Nitrobenzaldehyde	5.0E-4		-	M
32647	Bos taurus	P16116	1.1.1.21	concentration	NADPH	1.6E-4		-	M
32647	Bos taurus	P16116	1.1.1.21	concentration	4-Nitrobenzaldehyde	5.0E-4		-	M
32647	Bos taurus	P16116	1.1.1.21	IC50	ICI 105552	3.1E-6		-	M
32648	Bos taurus	P16116	1.1.1.21	IC50	M7HEQ	7.4E-6		-	M
32648	Bos taurus	P16116	1.1.1.21	concentration	NADPH	1.6E-4		-	M
32648	Bos taurus	P16116	1.1.1.21	concentration	4-Nitrobenzaldehyde	5.0E-4		-	M
32649	Bos taurus	P16116	1.1.1.21	IC50	Menadione	2.5E-5		-	M
32649	Bos taurus	P16116	1.1.1.21	concentration	4-Nitrobenzaldehyde	5.0E-4		-	M
32649	Bos taurus	P16116	1.1.1.21	concentration	NADPH	1.6E-4		-	M
32717	Bos taurus	P15396	3.1.4.1	Vmax		0.0141666667		-	mol*s^(-1)*g^(-1)
32717	Bos taurus	P15396	3.1.4.1	Km	4-Nitrophenyl phenyl phosphonate	0.066		-	M
32718	Bos taurus	P15396	3.1.4.1	Vmax		0.0138333333		-	mol*s^(-1)*g^(-1)
32718	Bos taurus	P15396	3.1.4.1	Km	2-Naphthyl methylphosphonate	0.12		-	M
32719	Bos taurus	P15396	3.1.4.1	Vmax		0.0123333333		-	mol*s^(-1)*g^(-1)
32719	Bos taurus	P15396	3.1.4.1	Km	4-Nitrophenyl phenyl phosphonate	0.011		-	M
32720	Bos taurus	P15396	3.1.4.1	Km	2-Naphthyl phenyl phosphonate	0.018		-	M
32720	Bos taurus	P15396	3.1.4.1	Vmax		0.013		-	mol*s^(-1)*g^(-1)
32721	Bos taurus	P15396	3.1.4.1	Km	4-Nitrophenyl chloromethylphosphonate	0.041		-	M
32721	Bos taurus	P15396	3.1.4.1	Vmax		0.00833333333		-	mol*s^(-1)*g^(-1)
32722	Bos taurus	P15396	3.1.4.1	Vmax		0.00883333333		-	mol*s^(-1)*g^(-1)
32722	Bos taurus	P15396	3.1.4.1	Km	2-Naphthyl chloromethylphosphonate	0.083		-	M
32723	Bos taurus	P15396	3.1.4.1	Km	Bis-4-nitrophenyl phosphate	3.7E-4		-	M
32723	Bos taurus	P15396	3.1.4.1	concentration	Enzyme	6.45E-7		-	M
32723	Bos taurus	P15396	3.1.4.1	concentration	Bis-4-nitrophenyl phosphate	5.0E-4	0.0025	-	M
32840	Bos taurus	Q3ZC42	1.1.1.284	concentration	NAD+	6.7E-4		-	M
32840	Bos taurus	Q3ZC42	1.1.1.284	concentration	Reduced glutathione	0.001		-	M
32840	Bos taurus	Q3ZC42	1.1.1.284	Km	Formaldehyde	1.4E-5	1.5E-5	-	M
32840	Bos taurus	Q3ZC42	1.1.1.284	concentration	Formaldehyde	0.0012		-	M
32840	Bos taurus	Q3ZC42	1.1.1.284	Vmax		5.0E-5	5.66666667E-5	-	mol*s^(-1)*g^(-1)
32841	Bos taurus	Q3ZC42	1.1.1.284	kcat		1.41666667		-	s^(-1)
32841	Bos taurus	Q3ZC42	1.1.1.284	Km	S-(Hydroxymethyl)glutathione	8.0E-6		-	M
32888	Bos taurus		3.1.3.5	concentration	Enzyme	1.6E-5	2.6E-5	-	mg/ml
32888	Bos taurus		3.1.3.5	concentration	AMP			-	-
32888	Bos taurus		3.1.3.5	Vmax		7.466816E-5		4.83343E-6	katal*g^(-1)
32888	Bos taurus		3.1.3.5	Vmax/Km	AMP	0.67868024		0.0991687	katal*M^(-1)*g^(-1)
32888	Bos taurus		3.1.3.5	Km	AMP	1.1E-4		5.0E-6	M
32889	Bos taurus		3.1.3.5	Km	IMP	1.5E-4		6.0E-6	M
32889	Bos taurus		3.1.3.5	Vmax		1.3583605E-4		7.50015E-6	katal*g^(-1)
32889	Bos taurus		3.1.3.5	concentration	Enzyme	1.6E-5	2.6E-5	-	mg/ml
32889	Bos taurus		3.1.3.5	concentration	IMP			-	-
32889	Bos taurus		3.1.3.5	Vmax/Km	IMP	0.90551811		0.0908352	katal*M^(-1)*g^(-1)
32890	Bos taurus		3.1.3.5	Vmax		1.4600292E-4		6.50013E-6	katal*g^(-1)
32890	Bos taurus		3.1.3.5	Vmax/Km	GMP	0.66351327		0.0763349	katal*M^(-1)*g^(-1)
32890	Bos taurus		3.1.3.5	Km	GMP	2.2E-4		1.2E-5	M
32890	Bos taurus		3.1.3.5	concentration	GMP			-	-
32890	Bos taurus		3.1.3.5	concentration	Enzyme	1.6E-5	2.6E-5	-	mg/ml
32891	Bos taurus		3.1.3.5	concentration	Enzyme	1.6E-5	2.6E-5	-	mg/ml
32891	Bos taurus		3.1.3.5	Km	dCMP	5.0E-5		4.0E-6	M
32891	Bos taurus		3.1.3.5	Vmax/Km	dCMP	0.4366754		0.0463343	katal*M^(-1)*g^(-1)
32891	Bos taurus		3.1.3.5	concentration	dCMP			-	-
32891	Bos taurus		3.1.3.5	Vmax		2.183377E-5		1.00002E-6	katal*g^(-1)
32892	Bos taurus		3.1.3.5	concentration	Enzyme	1.6E-5	2.6E-5	-	mg/ml
32892	Bos taurus		3.1.3.5	concentration	AMP			-	-
32892	Bos taurus		3.1.3.5	Vmax		6.3917945E-4		1.00835E-4	katal*g^(-1)
32892	Bos taurus		3.1.3.5	Vmax/Km	AMP	10.6945472		0.266005	katal*M^(-1)*g^(-1)
32892	Bos taurus		3.1.3.5	Km	AMP	6.0E-5		6.0E-6	M
32893	Bos taurus		3.1.3.5	Vmax/Km	IMP	14.4097882		0.488676	katal*M^(-1)*g^(-1)
32893	Bos taurus		3.1.3.5	Vmax		0.00100868684		8.40017E-5	katal*g^(-1)
32893	Bos taurus		3.1.3.5	Km	IMP	7.0E-5		7.0E-6	M
32893	Bos taurus		3.1.3.5	concentration	IMP			-	-
32893	Bos taurus		3.1.3.5	concentration	Enzyme	1.6E-5	2.6E-5	-	mg/ml
32894	Bos taurus		3.1.3.5	concentration	Enzyme	1.6E-5	2.6E-5	-	mg/ml
32894	Bos taurus		3.1.3.5	Vmax/Km	GMP	17.8373567		0.997853	katal*M^(-1)*g^(-1)
32894	Bos taurus		3.1.3.5	concentration	GMP			-	-
32894	Bos taurus		3.1.3.5	Vmax		0.00160536544		8.91685E-5	katal*g^(-1)
32894	Bos taurus		3.1.3.5	Km	GMP	9.0E-5		9.0E-6	M
32895	Bos taurus		3.1.3.5	Km	dCMP	4.0E-5		3.0E-6	M
32895	Bos taurus		3.1.3.5	Vmax		5.33344E-5		4.50009E-6	katal*g^(-1)
32895	Bos taurus		3.1.3.5	Vmax/Km	dCMP	1.33336		0.0960019	katal*M^(-1)*g^(-1)
32895	Bos taurus		3.1.3.5	concentration	Enzyme	1.6E-5	0.026	-	mg/ml
